,u,v,adamic_adar
293771,first-world nations,harmful toxins,0.219089332814
293783,first-world nations,safety,0.219089332814
293792,first-world nations,GlaxoSmithKine's Energix B,0.219089332814
293801,first-world nations,brain damaged and autistic,0.219089332814
293808,first-world nations,SV40,0.219089332814
293821,first-world nations,deadly diseases,0.219089332814
293852,first-world nations,formaldehyde,0.219089332814
293857,first-world nations,population,0.219089332814
293863,first-world nations,pneumonia,0.219089332814
293881,first-world nations,righteous anger,0.219089332814
293889,first-world nations,abortion chemicals,0.219089332814
293890,first-world nations,biological warfare program,0.352956123865
293894,first-world nations,vaccine ingredients,0.219089332814
293898,first-world nations,intelligent questions,0.219089332814
293914,first-world nations,scientifically irresponsible assertion,0.219089332814
293920,first-world nations,disease,0.219089332814
293926,first-world nations,Dr. Suzanne Humphries,0.219089332814
293933,first-world nations,"if a little is good, a lot must be better",0.352956123865
293952,first-world nations,good plumbing,0.219089332814
293966,first-world nations,public health,0.219089332814
293974,first-world nations,widespread health problems,0.219089332814
293975,first-world nations,genetic predisposition,0.219089332814
293981,first-world nations,aluminum,0.219089332814
294006,first-world nations,disabled children,0.219089332814
294013,first-world nations,encephalopathy,0.219089332814
294019,first-world nations,ethylmercury,0.219089332814
294044,first-world nations,mercury,0.219089332814
294050,first-world nations,vaccine-autism link,0.219089332814
294051,first-world nations,Matthew Downing,0.219089332814
294056,first-world nations,mainstream media,0.219089332814
294078,first-world nations,drug companies,0.219089332814
294083,first-world nations,quackery,0.219089332814
294090,first-world nations,monosodium glutamate,0.219089332814
294094,first-world nations,efficacy,0.219089332814
294111,first-world nations,widespread fear,0.219089332814
294124,first-world nations,rubella vaccine,0.352956123865
294132,first-world nations,vaccine industry,0.219089332814
294133,first-world nations,improved living conditions,0.840424267374
294137,first-world nations,immune system,0.219089332814
294140,first-world nations,pregnant women,0.219089332814
294188,first-world nations,CDC,0.219089332814
294189,first-world nations,mumps vaccine,0.352956123865
294202,first-world nations,single visit,0.219089332814
294206,first-world nations,toxic substances,0.219089332814
294233,first-world nations,pandemic H1N1 swine flu,0.219089332814
294244,first-world nations,toxic chemical ingredients,0.219089332814
294255,first-world nations,side effects,0.219089332814
294261,first-world nations,people,0.62133493456
294262,first-world nations,mentally challenged,0.219089332814
294267,first-world nations,pertussis vaccine,0.352956123865
294274,first-world nations,vaccination rate,0.352956123865
294288,first-world nations,benefit,0.219089332814
294292,first-world nations,polio vaccine,0.352956123865
294294,first-world nations,measles vaccine,0.352956123865
294299,first-world nations,compromised immunity,0.219089332814
294305,first-world nations,schedule,0.219089332814
294316,first-world nations,measles mortality,0.352956123865
294328,first-world nations,trustworthy,0.219089332814
294331,first-world nations,Americans,0.219089332814
294336,first-world nations,Big Pharma,0.219089332814
294357,first-world nations,measles cases,0.352956123865
294359,first-world nations,heavy metals,0.219089332814
294366,first-world nations,thimerosal,0.219089332814
294385,first-world nations,autism,0.219089332814
294392,first-world nations,problem,0.219089332814
294403,first-world nations,unsafe,0.219089332814
294409,first-world nations,dangerous medical intervention,0.219089332814
294419,first-world nations,SB 277,0.219089332814
294432,first-world nations,students,0.219089332814
294436,first-world nations,vaccine-injured children,0.219089332814
294455,first-world nations,African women,0.219089332814
294469,first-world nations,chronic disease,0.219089332814
294502,infectious diseases,National Vaccine Injury Compensation Program,0.219089332814
294506,infectious diseases,line up,0.328458738753
294518,infectious diseases,clinical research,0.328458738753
294534,infectious diseases,vaccine efficacy,0.328458738753
294547,infectious diseases,more severe autism,0.219089332814
294557,infectious diseases,improved healthcare,0.219089332814
294574,infectious diseases,safe,0.219089332814
294585,infectious diseases,genetically engineered human protein,0.219089332814
294587,infectious diseases,neurotoxins,0.219089332814
294593,infectious diseases,medical guidelines,0.328458738753
294601,infectious diseases,reactions,0.219089332814
294602,infectious diseases,harm,0.219089332814
294608,infectious diseases,improved santitation,0.219089332814
294610,infectious diseases,harmful toxins,0.219089332814
294622,infectious diseases,safety,0.219089332814
294631,infectious diseases,GlaxoSmithKine's Energix B,0.219089332814
294639,infectious diseases,United States,1.12932855944
294641,infectious diseases,brain damaged and autistic,0.219089332814
294648,infectious diseases,SV40,0.219089332814
294655,infectious diseases,anti-vaccination,0.328458738753
294661,infectious diseases,deadly diseases,0.219089332814
294692,infectious diseases,formaldehyde,0.219089332814
294694,infectious diseases,doctors,0.328458738753
294697,infectious diseases,population,0.219089332814
294703,infectious diseases,pneumonia,0.219089332814
294721,infectious diseases,righteous anger,0.219089332814
294729,infectious diseases,abortion chemicals,0.219089332814
294734,infectious diseases,vaccine ingredients,0.219089332814
294738,infectious diseases,intelligent questions,0.547548071567
294753,infectious diseases,neurological damage,0.434294481903
294754,infectious diseases,scientifically irresponsible assertion,0.219089332814
294760,infectious diseases,disease,0.219089332814
294762,infectious diseases,heightened risk of narcolepsy,0.434294481903
294766,infectious diseases,Dr. Suzanne Humphries,0.219089332814
294792,infectious diseases,good plumbing,0.219089332814
294806,infectious diseases,public health,0.219089332814
294814,infectious diseases,widespread health problems,0.219089332814
294815,infectious diseases,genetic predisposition,0.219089332814
294820,infectious diseases,poison picked,0.328458738753
294821,infectious diseases,aluminum,0.219089332814
294846,infectious diseases,disabled children,0.219089332814
294853,infectious diseases,encephalopathy,0.219089332814
294859,infectious diseases,ethylmercury,0.219089332814
294884,infectious diseases,mercury,0.547548071567
294890,infectious diseases,vaccine-autism link,0.219089332814
294891,infectious diseases,Matthew Downing,0.219089332814
294896,infectious diseases,mainstream media,0.219089332814
294918,infectious diseases,drug companies,0.219089332814
294921,infectious diseases,guinea pigs,0.328458738753
294923,infectious diseases,quackery,0.219089332814
294930,infectious diseases,monosodium glutamate,0.219089332814
294934,infectious diseases,efficacy,0.219089332814
294951,infectious diseases,widespread fear,0.219089332814
294972,infectious diseases,vaccine industry,0.219089332814
294976,infectious diseases,immune system,0.219089332814
294979,infectious diseases,pregnant women,0.219089332814
294993,infectious diseases,outbreak,0.434294481903
295010,infectious diseases,antibodies,0.328458738753
295027,infectious diseases,CDC,0.219089332814
295041,infectious diseases,single visit,0.219089332814
295045,infectious diseases,toxic substances,0.219089332814
295066,infectious diseases,sick,0.434294481903
295072,infectious diseases,pandemic H1N1 swine flu,0.219089332814
295083,infectious diseases,toxic chemical ingredients,0.219089332814
295094,infectious diseases,side effects,0.219089332814
295100,infectious diseases,mentally challenged,0.219089332814
295103,infectious diseases,imprisonment,0.328458738753
295126,infectious diseases,benefit,0.219089332814
295137,infectious diseases,compromised immunity,0.219089332814
295143,infectious diseases,schedule,0.219089332814
295146,infectious diseases,preventable disease,0.434294481903
295164,infectious diseases,mass arrest,0.328458738753
295166,infectious diseases,trustworthy,0.219089332814
295169,infectious diseases,Americans,0.219089332814
295174,infectious diseases,Big Pharma,0.219089332814
295197,infectious diseases,heavy metals,0.219089332814
295204,infectious diseases,thimerosal,0.219089332814
295223,infectious diseases,autism,0.219089332814
295230,infectious diseases,problem,0.219089332814
295241,infectious diseases,unsafe,0.219089332814
295247,infectious diseases,dangerous medical intervention,0.219089332814
295250,infectious diseases,vaccines are safe,0.328458738753
295254,infectious diseases,deliberate release of toxins,0.328458738753
295257,infectious diseases,SB 277,0.219089332814
295270,infectious diseases,students,0.219089332814
295274,infectious diseases,vaccine-injured children,0.219089332814
295293,infectious diseases,African women,0.219089332814
295295,infectious diseases,informed consent,0.328458738753
295307,infectious diseases,chronic disease,0.219089332814
295700,Crystal Downing,vaccines,0.558110626551
295718,Crystal Downing,normal behavior,0.558110626551
295762,Crystal Downing,hepatitis B vaccine,0.558110626551
295864,Crystal Downing,CDC,0.910239226627
295906,Crystal Downing,simultaneous vaccinations,0.558110626551
295974,Crystal Downing,infant death after vaccination,0.558110626551
296153,alternative media,denying responsibility,0.296974204373
296174,alternative media,flu shots,0.296974204373
296178,alternative media,National Vaccine Injury Compensation Program,0.296974204373
296294,alternative media,questionable ethical practices,0.296974204373
296332,alternative media,covering up deaths,0.296974204373
296360,alternative media,omitting deaths,0.296974204373
296395,alternative media,righteous anger,0.296974204373
296422,alternative media,U.S. citizens,0.296974204373
296450,alternative media,ex-models,0.296974204373
296479,alternative media,public health,0.296974204373
296517,alternative media,falsifying drug study results,0.296974204373
296569,alternative media,mainstream media,0.296974204373
296649,alternative media,legal immunity,0.296974204373
296662,alternative media,internet's truth-based alternative,1.44269504089
296710,alternative media,independent reviews,0.296974204373
296720,alternative media,vaccine safety,0.296974204373
296768,alternative media,side effects,0.296974204373
296812,alternative media,compromised immunity,0.296974204373
296824,alternative media,paying bribes,0.296974204373
296852,alternative media,Bush Administration,0.296974204373
296859,alternative media,wrong doing,0.296974204373
296860,alternative media,benefits of drug,0.296974204373
296877,alternative media,thimerosal,0.296974204373
296946,alternative media,search engine,1.44269504089
296947,alternative media,vaccine-injured children,0.296974204373
297129,folate,vitamin supplements,0.721347520444
297273,folate,MTHFR C677T defect,0.721347520444
297934,biological and military programs,fiction and reality,0.51389834237
298040,biological and military programs,pathogens,0.51389834237
298625,biological and military programs,genocide,0.51389834237
299098,pediatric market,drug companies,0.910239226627
299520,improved healthcare,National Vaccine Injury Compensation Program,0.219089332814
299565,improved healthcare,more severe autism,0.219089332814
299588,improved healthcare,safe,0.219089332814
299599,improved healthcare,genetically engineered human protein,0.219089332814
299601,improved healthcare,neurotoxins,0.219089332814
299615,improved healthcare,reactions,0.219089332814
299616,improved healthcare,harm,0.219089332814
299622,improved healthcare,improved santitation,0.219089332814
299624,improved healthcare,harmful toxins,0.219089332814
