,u,v,jaccard
94070,research,vaccination,0.0217391304348
94088,research,adults,0.166666666667
94089,research,interventions,0.142857142857
94091,research,sales,0.2
94104,research,field,0.2
94109,research,immunity,0.125
94129,research,Netherlands Reformed Congregation,0.2
94130,research,immune protection,0.142857142857
94170,private schools,threat,0.333333333333
94223,private schools,Waldorf School of Princeton,0.333333333333
94279,private schools,at risk,0.25
94337,private schools,measles,0.0212765957447
94366,private schools,state-level policies,0.25
94459,private schools,vaccination,0.0232558139535
94531,women without previous HPV,preventing cancer,1.0
94532,women without previous HPV,reduction in HPV,1.0
94550,women without previous HPV,United States,0.1
94562,women without previous HPV,women previously exposed to HPV,0.25
94565,women without previous HPV,genital warts,0.111111111111
94575,women without previous HPV,girls,0.142857142857
94608,women without previous HPV,cervical dysplasia,0.1
94650,women without previous HPV,vaccine efficacy,0.5
94668,women without previous HPV,at risk,0.333333333333
94676,women without previous HPV,sex,1.0
94691,women without previous HPV,cervical cancer,0.166666666667
94707,women without previous HPV,cancer,0.2
94714,women without previous HPV,ages 11 or 12,0.333333333333
94725,women without previous HPV,meningitis,0.5
94760,women without previous HPV,multi-site protection,0.2
94768,women without previous HPV,partial protection,0.5
94778,women without previous HPV,high-risk types of HPV,0.333333333333
94846,women without previous HPV,health benefits,0.125
94857,women without previous HPV,boys,0.25
94894,women without previous HPV,HPV infection,0.333333333333
94911,women without previous HPV,Tdap vaccine,0.125
95086,parents who refuse to vaccinate their children,vaccine-autism link,0.0333333333333
95091,parents who refuse to vaccinate their children,new version of Gardasil,0.0833333333333
95096,parents who refuse to vaccinate their children,measles vaccination,0.0666666666667
95111,parents who refuse to vaccinate their children,measles,0.0181818181818
95171,parents who refuse to vaccinate their children,vaccine-preventable diseases,0.0588235294118
95211,parents who refuse to vaccinate their children,state vaccination rates,0.0833333333333
95237,parents who refuse to vaccinate their children,HPV vaccine,0.027027027027
95249,parents who refuse to vaccinate their children,vaccine debate,0.0833333333333
95252,parents who refuse to vaccinate their children,evidence,0.0666666666667
95254,parents who refuse to vaccinate their children,health care,0.0769230769231
95280,parents who refuse to vaccinate their children,religious groups,0.0344827586207
95306,MMR vaccine safety,MMR vaccine doesn't trigger autism,0.333333333333
95324,MMR vaccine safety,anti-vaccination,0.0357142857143
95368,MMR vaccine safety,protective effect of vaccines,0.1
95371,MMR vaccine safety,MMR vaccine,0.0769230769231
95414,MMR vaccine safety,money,0.142857142857
95469,MMR vaccine safety,vaccine-autism link,0.0909090909091
95519,MMR vaccine safety,vaccines are safe,0.333333333333
95535,MMR vaccine safety,harmful association,0.2
95559,MMR vaccine safety,myth,0.166666666667
95582,MMR vaccine safety,vaccinated children,0.125
95627,MMR vaccine safety,reassurance,0.2
95675,MMR vaccine safety,immune protection,0.2
95757,issue,MMR vaccine,0.0833333333333
95782,issue,personal belief exemption,0.0714285714286
95828,issue,vaccine refusal,0.0714285714286
95838,issue,vaccines,0.0204081632653
95865,issue,high vaccination rates,0.25
95905,issue,new strategies,0.333333333333
95923,issue,unvaccinated children,0.111111111111
95960,issue,vaccination rate,0.125
95990,issue,unvaccinated workers,0.333333333333
96019,issue,interventions,0.25
96141,parental responsibility,MMR vaccine,0.0833333333333
96143,parental responsibility,policy makers,0.142857142857
96146,parental responsibility,birth defects,0.2
96167,parental responsibility,disease,0.0833333333333
96193,parental responsibility,genetic predisposition,0.2
96199,parental responsibility,meningococcal outbreak,0.142857142857
96222,parental responsibility,vaccines,0.0416666666667
96223,parental responsibility,herd immunity,0.0714285714286
96238,parental responsibility,vaccine-autism link,0.0454545454545
96260,parental responsibility,families,0.125
96262,parental responsibility,measles,0.0212765957447
96319,parental responsibility,parents,0.0392156862745
96332,parental responsibility,JAMA study,0.166666666667
96341,parental responsibility,vaccine delay,0.0833333333333
96344,parental responsibility,vaccination rate,0.125
96354,parental responsibility,measles vaccine,0.047619047619
96355,parental responsibility,developmental disability,0.2
96384,parental responsibility,vaccination,0.0232558139535
96388,parental responsibility,early education,0.5
96393,parental responsibility,pro-vaccination,0.2
96409,parental responsibility,health care,0.2
96413,parental responsibility,autism,0.047619047619
96419,parental responsibility,vaccine requirements,0.125
96421,parental responsibility,driving factors,0.25
96576,theory,genetic predisposition,0.25
96828,theory,environmental trigger,0.5
96931,parents who choose to delay vaccination,personal belief exemption,0.0714285714286
97012,parents who choose to delay vaccination,community,0.0588235294118
97019,parents who choose to delay vaccination,California,0.166666666667
97028,parents who choose to delay vaccination,measles,0.0434782608696
97043,parents who choose to delay vaccination,decline in vaccination rates,0.333333333333
97107,parents who choose to delay vaccination,vaccine delay,0.0833333333333
97110,parents who choose to delay vaccination,vaccination rate,0.125
97156,parents who choose to delay vaccination,HPV vaccine,0.0344827586207
97432,caregivers,pregnant women,0.25
97467,caregivers,parents,0.0196078431373
97515,caregivers,vaccine,0.5
97538,caregivers,HPV vaccine,0.0357142857143
97549,caregivers,infants,0.125
97601,United States,preventing cancer,0.1
97602,United States,reduction in HPV,0.1
97603,United States,bad news,0.1
97615,United States,Gardasil,0.0454545454545
97617,United States,unvaccinated clusters,0.0909090909091
97621,United States,threat,0.0909090909091
97623,United States,Prabhupada Village,0.1
97625,United States,women previously exposed to HPV,0.0769230769231
97628,United States,genital warts,0.0555555555556
97632,United States,seizures,0.1
97636,United States,small nudges,0.1
97638,United States,girls,0.0625
97642,United States,Disneyland,0.0909090909091
97651,United States,Colorado,0.2
97652,United States,eliminated virus,0.0714285714286
97654,United States,pneumonia,0.1
97672,United States,cervical dysplasia,0.0526315789474
97683,United States,ear infections,0.1
97686,United States,childhood disease,0.0833333333333
97705,United States,World Health Organization,0.0909090909091
97714,United States,vaccine efficacy,0.0909090909091
97718,United States,children with neurodevelopmental issues,0.0909090909091
97727,United States,orthodox Hasidic Jews,0.0769230769231
97732,United States,at risk,0.0833333333333
97739,United States,vaccine refusal,0.0454545454545
97740,United States,sex,0.1
97749,United States,vaccines,0.0175438596491
97750,United States,herd immunity,0.15
97755,United States,cervical cancer,0.0666666666667
97757,United States,government policy,0.0909090909091
97761,United States,models of disease,0.1
97770,United States,cancer,0.0714285714286
97776,United States,ages 11 or 12,0.0833333333333
97777,United States,deaths,0.0833333333333
97779,United States,California,0.153846153846
97787,United States,meningitis,0.0909090909091
97805,United States,immune system,0.0666666666667
97810,United States,immunosuppression,0.0833333333333
97815,United States,state-level policies,0.0833333333333
97820,United States,multi-site protection,0.0714285714286
97823,United States,family tax benefit,0.1
97828,United States,partial protection,0.0909090909091
97831,United States,unvaccinated children,0.0588235294118
97837,United States,Dutch Bible belt,0.1
97838,United States,high-risk types of HPV,0.0833333333333
97841,United States,vaccine safety,0.0769230769231
97843,United States,parents,0.0166666666667
97844,United States,rubella elimination,0.0833333333333
97846,United States,anti-vaccine eugenics community,0.0909090909091
97850,United States,victims,0.1
97862,United States,children at higher risk for autism,0.0666666666667
97876,United States,HPV strains,0.0833333333333
97877,United States,religion,0.0625
97885,United States,preventable disease,0.0833333333333
97903,United States,childhood mortality,0.0666666666667
97904,United States,Eagle Mountain International Church,0.0833333333333
97906,United States,health benefits,0.0588235294118
97908,United States,vaccination,0.0612244897959
97917,United States,boys,0.0769230769231
97923,United States,childcare rebate,0.1
97925,United States,adults,0.0909090909091
97926,United States,interventions,0.0833333333333
97945,United States,immunity,0.0769230769231
97953,United States,HPV infection,0.0833333333333
97957,United States,religious groups,0.0344827586207
97965,United States,Netherlands Reformed Congregation,0.1
97966,United States,immune protection,0.0833333333333
97969,United States,overseas,0.0833333333333
97970,United States,Tdap vaccine,0.0588235294118
97994,members,anti-vaccination,0.0384615384615
98067,members,personal belief exemption,0.0769230769231
98116,members,Jehovah's Witnesses,0.333333333333
98123,members,vaccines,0.0208333333333
98219,members,vaccine safety,0.25
98226,members,vaccine-preventable diseases,0.125
98242,members,Dutch reformed churches,0.2
98246,members,vaccination rate,0.142857142857
98260,members,Muslim fundamentalists,0.25
98286,members,vaccination,0.0238095238095
98287,members,outbreaks,0.142857142857
98328,members,rubella,0.0769230769231
98341,members,Amish,0.333333333333
98353,Gardasil,important message,0.0769230769231
98360,Gardasil,vaccine-free day care centres,0.0555555555556
98376,Gardasil,Washington State public-private pilot program,0.0714285714286
98379,Gardasil,Dr. Adams,0.0625
98384,Gardasil,legitimate reasons,0.0769230769231
98391,Gardasil,compromise,0.0714285714286
98393,Gardasil,2014-2015 FLULAVAL QUADRIVALENT flu vaccine,0.0555555555556
98394,Gardasil,vaccine hesitancy,0.0625
98397,Gardasil,uninformed,0.0714285714286
98398,Gardasil,doctors,0.0666666666667
98412,Gardasil,childcare,0.0666666666667
98415,Gardasil,protective effect of vaccines,0.05
98430,Gardasil,HPV vaccine benefits,0.0666666666667
98431,Gardasil,medical exemption,0.0526315789474
98439,Gardasil,peers,0.0769230769231
98443,Gardasil,personal belief exemption,0.04
98456,Gardasil,delaying Gardasil,0.0714285714286
98466,Gardasil,medical conditions,0.0769230769231
98489,Gardasil,vaccine refusal,0.04
98499,Gardasil,vaccines,0.0338983050847
98501,Gardasil,behavioral research,0.0714285714286
98513,Gardasil,vaccine-autism link,0.030303030303
98517,Gardasil,recommended vaccine schedule,0.0714285714286
98518,Gardasil,cancer,0.0588235294118
98521,Gardasil,community,0.0357142857143
98537,Gardasil,measles,0.0172413793103
