,u,v,jaccard
406989,chronic disease,heavy metals,0.25
406996,chronic disease,thimerosal,0.0178571428571
407007,chronic disease,brain-damaged,0.25
407025,chronic disease,deaths,0.0666666666667
407027,chronic disease,parent's right,0.25
407028,chronic disease,unsafe,0.333333333333
407030,chronic disease,normal life,0.333333333333
407043,chronic disease,SB 277,0.0952380952381
407055,chronic disease,escalating health conditions,0.333333333333
407056,chronic disease,students,0.333333333333
407060,chronic disease,vaccine-injured children,0.0588235294118
407078,chronic disease,informed consent,0.0434782608696
407097,immunization schedule,neurological disorders,0.333333333333
407209,immunization schedule,risks,0.5
407213,immunization schedule,newborns,1.0
407389,immunization schedule,Matthew Downing,0.166666666667
407437,immunization schedule,argument,1.0
407482,immunization schedule,autism,0.0277777777778
407536,immunization schedule,cancer,0.25
407689,immunization schedule,thimerosal,0.0185185185185
407708,immunization schedule,infants,0.166666666667
407718,immunization schedule,deaths,0.0769230769231
408248,lavish gifts,profitable drugs,0.5
408718,headache,dizziness,0.333333333333
408753,headache,cervical cancer,0.5
408759,headache,injury claims,0.5
408764,headache,lawsuit,0.2
408817,headache,drugs,0.5
408841,headache,post-marking surveillance,0.25
408871,headache,babies,0.25
409125,headache,serious problems,0.5
409634,medical associations,government,0.111111111111
409741,medical associations,pharmaceutical companies,0.0344827586207
409872,swelling of the brain,flu shots,0.0344827586207
409955,swelling of the brain,gene products,1.0
409962,swelling of the brain,doctors,0.0263157894737
410077,swelling of the brain,chest pain,0.5
410098,swelling of the brain,dizziness,0.5
410135,swelling of the brain,eye pain,1.0
410152,swelling of the brain,syncope,1.0
410160,swelling of the brain,VAERS,1.0
410190,swelling of the brain,cranial nerve paralysis,1.0
410220,swelling of the brain,post-marking surveillance,0.333333333333
410234,swelling of the brain,experts,1.0
410254,swelling of the brain,Guillian-Barre Syndrome,1.0
410315,swelling of the brain,variant genotypes,1.0
410580,Italian descent,car,1.0
410717,Italian descent,Mexican descent,1.0
411015,Italian descent,general population,0.5
411017,Italian descent,Vitamin B12,1.0
411163,Italian descent,French Canadian descent,1.0
411249,omitting deaths,flu shots,0.0344827586207
411363,omitting deaths,righteous anger,0.333333333333
411390,omitting deaths,U.S. citizens,0.5
411417,omitting deaths,ex-models,0.5
411446,omitting deaths,public health,0.142857142857
411483,omitting deaths,falsifying drug study results,1.0
411534,omitting deaths,mainstream media,0.0285714285714
411611,omitting deaths,legal immunity,0.5
411668,omitting deaths,independent reviews,0.25
411678,omitting deaths,vaccine safety,0.0714285714286
411711,omitting deaths,denying responsibility,1.0
411725,omitting deaths,side effects,0.333333333333
411766,omitting deaths,compromised immunity,0.166666666667
411778,omitting deaths,paying bribes,1.0
411805,omitting deaths,Bush Administration,0.5
411811,omitting deaths,wrong doing,0.333333333333
411812,omitting deaths,benefits of drug,1.0
411828,omitting deaths,thimerosal,0.0185185185185
411892,omitting deaths,vaccine-injured children,0.0666666666667
411936,gene products,flu shots,0.0344827586207
412024,gene products,doctors,0.0263157894737
412138,gene products,chest pain,0.5
412159,gene products,dizziness,0.5
412196,gene products,eye pain,1.0
412213,gene products,syncope,1.0
412221,gene products,VAERS,1.0
412251,gene products,cranial nerve paralysis,1.0
412281,gene products,post-marking surveillance,0.333333333333
412295,gene products,experts,1.0
412315,gene products,Guillian-Barre Syndrome,1.0
412376,gene products,variant genotypes,1.0
412986,nobody,pregnant women,0.125
413085,nobody,toxic chemical ingredients,0.0909090909091
413096,nobody,side effects,0.333333333333
413313,antibodies,line up,0.2
413322,antibodies,clinical research,0.333333333333
413336,antibodies,vaccine efficacy,0.1
413386,antibodies,mercury,0.0294117647059
413395,antibodies,doctors,0.025
413435,antibodies,intelligent questions,0.0833333333333
413613,antibodies,guinea pigs,0.333333333333
413722,antibodies,deliberate release of toxins,0.333333333333
413789,antibodies,imprisonment,0.333333333333
413815,antibodies,measles vaccine,0.125
413846,antibodies,mass arrest,0.333333333333
413924,antibodies,vaccines are safe,0.0909090909091
413965,antibodies,informed consent,0.0434782608696
413978,thimerosal,black lives matter,0.0185185185185
413981,thimerosal,parent-reported cases,0.0185185185185
413984,thimerosal,link,0.037037037037
413993,thimerosal,endotoxins,0.0185185185185
414001,thimerosal,problem,0.0181818181818
414012,thimerosal,alzheimer's,0.0363636363636
414014,thimerosal,vaccine efficacy,0.0333333333333
414017,thimerosal,children with severe ASDs,0.0185185185185
414026,thimerosal,Ryan Mojabi,0.0178571428571
414033,thimerosal,pneumonia,0.0181818181818
414034,thimerosal,mitochondrial damage,0.0185185185185
414040,thimerosal,cellular degeneration,0.0185185185185
414041,thimerosal,nervous system,0.0181818181818
414049,thimerosal,dangerous medical intervention,0.0185185185185
414050,thimerosal,electromagnetic fields,0.0185185185185
414051,thimerosal,African women,0.0178571428571
414054,thimerosal,CDC whistleblower,0.0181818181818
414060,thimerosal,male neonates,0.0185185185185
414061,thimerosal,genetically-modified human albumin,0.0185185185185
414062,thimerosal,more severe autism,0.0185185185185
414064,thimerosal,exposures,0.0181818181818
414065,thimerosal,CDC scientific fraud,0.0185185185185
414067,thimerosal,chemicals,0.0175438596491
414068,thimerosal,aborted baby,0.0175438596491
414069,thimerosal,formaldehyde,0.0677966101695
414071,thimerosal,doctors,0.010989010989
414074,thimerosal,population,0.0181818181818
414083,thimerosal,risks,0.0181818181818
414086,thimerosal,newborns,0.0185185185185
414093,thimerosal,Octoxinol-9,0.0363636363636
414095,thimerosal,righteous anger,0.0363636363636
414098,thimerosal,vulnerable,0.0185185185185
414102,thimerosal,abortion chemicals,0.0181818181818
414110,thimerosal,intelligent questions,0.0322580645161
414115,thimerosal,African American males,0.0181818181818
414118,thimerosal,multi-dose vaccines,0.0185185185185
414119,thimerosal,U.S. citizens,0.0181818181818
414122,thimerosal,Tween 80,0.037037037037
414124,thimerosal,scientifically irresponsible assertion,0.0181818181818
414129,thimerosal,disease,0.0175438596491
414135,thimerosal,Dr. Suzanne Humphries,0.0185185185185
414136,thimerosal,Big Tobacco,0.0181818181818
414138,thimerosal,glutathione levels,0.0185185185185
414145,thimerosal,ex-models,0.0181818181818
414146,thimerosal,injected,0.0181818181818
414153,thimerosal,troubling data,0.0185185185185
414155,thimerosal,financial collusion,0.0185185185185
414157,thimerosal,good plumbing,0.0185185185185
414171,thimerosal,public health,0.051724137931
414172,thimerosal,flu-related doctor visits,0.0185185185185
414173,thimerosal,measles cycle,0.0178571428571
414179,thimerosal,widespread health problems,0.0181818181818
414180,thimerosal,genetic predisposition,0.016393442623
414181,thimerosal,vaccine scientists meeting,0.0178571428571
414186,thimerosal,aluminum,0.047619047619
414188,thimerosal,vaccines are not safe,0.0178571428571
414204,thimerosal,parents of unvaccinated children,0.0185185185185
414207,thimerosal,falsifying drug study results,0.0185185185185
414208,thimerosal,disabled children,0.0175438596491
414214,thimerosal,mandatory vaccines,0.0263157894737
414215,thimerosal,encephalopathy,0.0344827586207
414221,thimerosal,ethylmercury,0.0178571428571
414230,thimerosal,families who decline vaccines,0.0178571428571
414233,thimerosal,CDC website,0.0169491525424
414243,thimerosal,lawsuit,0.0175438596491
414246,thimerosal,The Advisory Committee on Immunization Practices,0.0175438596491
414251,thimerosal,vaccine-autism link,0.044776119403
414252,thimerosal,Matthew Downing,0.0344827586207
414256,thimerosal,mainstream media,0.0348837209302
414260,thimerosal,placebo,0.0185185185185
414265,thimerosal,cancer,0.0175438596491
414268,thimerosal,reduced oxidative-reduction activity,0.0185185185185
414277,thimerosal,drug companies,0.015625
414278,thimerosal,American Academy of Pediatrics,0.0181818181818
414281,thimerosal,quackery,0.0535714285714
414286,thimerosal,monosodium glutamate,0.0634920634921
414287,thimerosal,scientific tests,0.0181818181818
414290,thimerosal,efficacy,0.0178571428571
414293,thimerosal,measles,0.0138888888889
414297,thimerosal,argument,0.0185185185185
414298,thimerosal,vaccination exemptions,0.015873015873
414300,thimerosal,adverse effects,0.013698630137
414305,thimerosal,widespread fear,0.0181818181818
414311,thimerosal,holocaust,0.0172413793103
414326,thimerosal,improved living conditions,0.0181818181818
414329,thimerosal,legal immunity,0.037037037037
414330,thimerosal,immune system,0.0181818181818
414335,thimerosal,multi-dose vaccine,0.0185185185185
414342,thimerosal,state level,0.0175438596491
414345,thimerosal,genetically engineered human protein,0.0181818181818
414355,thimerosal,bullying,0.0181818181818
414368,thimerosal,severe autism issues,0.0185185185185
414369,thimerosal,Bruesewitz v. Wyeth,0.0181818181818
414378,thimerosal,flu-related deaths,0.0185185185185
414383,thimerosal,independent reviews,0.0357142857143
414385,thimerosal,advertised,0.0185185185185
414388,thimerosal,single visit,0.0181818181818
414391,thimerosal,toxic substances,0.0181818181818
414392,thimerosal,vaccine safety,0.0461538461538
414398,thimerosal,narcolepsy,0.015625
414406,thimerosal,freedom of choice,0.0181818181818
414407,thimerosal,humanity,0.0185185185185
414412,thimerosal,government,0.0161290322581
414417,thimerosal,pandemic H1N1 swine flu,0.0175438596491
414425,thimerosal,denying responsibility,0.0185185185185
414428,thimerosal,toxic chemical ingredients,0.0483870967742
414431,thimerosal,measles decline,0.0166666666667
414437,thimerosal,side effects,0.0363636363636
414443,thimerosal,people,0.0135135135135
414444,thimerosal,mentally challenged,0.0178571428571
414450,thimerosal,elderly,0.0169491525424
414451,thimerosal,amniocentesis,0.0185185185185
414463,thimerosal,CDC documents,0.0363636363636
414464,thimerosal,benefit,0.0185185185185
414467,thimerosal,swine flu panic campaign,0.0178571428571
414468,thimerosal,polio vaccine,0.015873015873
414474,thimerosal,compromised immunity,0.0526315789474
414480,thimerosal,schedule,0.0185185185185
414481,thimerosal,Triton X-100,0.0363636363636
414486,thimerosal,paying bribes,0.0185185185185
414488,thimerosal,vaccination issue,0.0175438596491
414495,thimerosal,solid evidence,0.0185185185185
414502,thimerosal,trustworthy,0.0185185185185
414505,thimerosal,Americans,0.0338983050847
414508,thimerosal,risk of pneumonia,0.0185185185185
414510,thimerosal,Big Pharma,0.015625
414513,thimerosal,Bush Administration,0.037037037037
414519,thimerosal,wrong doing,0.0178571428571
414520,thimerosal,benefits of drug,0.0185185185185
414525,thimerosal,statistics,0.0175438596491
414526,thimerosal,conflict of interest,0.0181818181818
414528,thimerosal,heavy metals,0.0181818181818
414530,thimerosal,lives of children,0.0185185185185
414534,thimerosal,environmental chemicals,0.0181818181818
414538,thimerosal,pro-vaccination,0.016393442623
414539,thimerosal,human biology,0.0175438596491
414542,thimerosal,rational doctor,0.0172413793103
414543,thimerosal,deceitful social engineering,0.0185185185185
414551,thimerosal,altered DNA material,0.0185185185185
414553,thimerosal,infants,0.0344827586207
414554,thimerosal,fraudulent,0.0185185185185
414558,thimerosal,number of measles cases,0.0185185185185
414562,thimerosal,deaths,0.0307692307692
414565,thimerosal,unsafe,0.0185185185185
414566,thimerosal,Rep. Bill Posey,0.016393442623
414570,thimerosal,bleeding during pregnancy,0.0185185185185
414573,thimerosal,shingles vaccine ingredients,0.03125
414574,thimerosal,vaccines are safe,0.0327868852459
414577,thimerosal,Polysorbate 80,0.037037037037
414579,thimerosal,SB 277,0.0422535211268
414592,thimerosal,students,0.0185185185185
414596,thimerosal,vaccine-injured children,0.0454545454545
414600,thimerosal,Baby Boom,0.0181818181818
414601,thimerosal,National Vaccine Information Center,0.0178571428571
414604,thimerosal,Robert F. Kennedy Jr.,0.016393442623
